filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20180810_090618.jpg,720,960,Graffiti,167,406,259,479
IMG_20180810_090618.jpg,720,960,Graffiti,297,468,356,513
IMG_20180810_090618.jpg,720,960,Graffiti,143,480,274,560
IMG_20180811_083535.jpg,720,960,Graffiti,54,210,692,524
IMG_20180719_123704.jpg,720,960,Graffiti,38,170,644,356
IMG_20180719_123704.jpg,720,960,Graffiti,279,828,627,959
IMG_20180721_091425.jpg,720,960,Graffiti,183,201,359,400
IMG_20180724_121315.jpg,720,960,Graffiti,357,146,431,198
IMG_20180723_123624.jpg,720,960,Graffiti,67,270,348,393
IMG_20180723_123624.jpg,720,960,Graffiti,308,361,563,474
IMG_20180723_124116.jpg,720,960,Graffiti,177,164,286,228
IMG_20180723_124116.jpg,720,960,Graffiti,209,718,288,785
IMG_20100101_032130.jpg,720,960,Graffiti,28,20,301,279
IMG_20180723_122033.jpg,720,960,Graffiti,271,198,359,261
IMG_20180714_103056.jpg,720,960,Graffiti,104,53,407,190
IMG_20180714_103056.jpg,720,960,Graffiti,426,4,696,275
IMG_20180714_103056.jpg,720,960,Graffiti,113,151,618,296
IMG_20180714_103056.jpg,720,960,Graffiti,2,364,719,522
IMG_20180714_103056.jpg,720,960,Graffiti,438,520,598,960
IMG_20180714_103056.jpg,720,960,Graffiti,69,296,673,453
IMG_20180723_150037.jpg,720,960,Graffiti,344,465,496,599
IMG_20180723_150037.jpg,720,960,Graffiti,299,89,551,439
IMG_20180723_150037.jpg,720,960,Graffiti,293,580,532,888
IMG_20180723_150037.jpg,720,960,Graffiti,508,426,553,499
IMG_20180719_123953.jpg,720,960,Graffiti,107,161,408,849
IMG_20180719_123953.jpg,720,960,Graffiti,602,263,718,425
IMG_20180719_123953.jpg,720,960,Graffiti,617,81,718,249
IMG_20180720_124320.jpg,720,960,Graffiti,122,113,259,394
IMG_20180717_095109.jpg,720,960,Graffiti,283,240,504,329
IMG_20180717_095109.jpg,720,960,Graffiti,199,240,287,358
IMG_20180717_122938.jpg,720,960,Graffiti,138,629,592,960
IMG_0031.JPG,720,960,Graffiti,279,364,336,395
IMG_0031.JPG,720,960,Graffiti,346,341,384,369
IMG_0031.JPG,720,960,Graffiti,286,440,323,461
IMG_20180723_123720.jpg,720,960,Graffiti,356,343,438,538
IMG_20180723_123720.jpg,720,960,Graffiti,104,423,248,649
IMG_20180723_123720.jpg,720,960,Graffiti,317,109,452,267
IMG_20100101_031055.jpg,720,960,Graffiti,58,304,712,933
IMG_20180721_090210.jpg,720,960,Graffiti,139,336,223,486
IMG_20180721_090210.jpg,720,960,Graffiti,381,296,476,424
IMG_20100101_031744.jpg,720,960,Graffiti,271,385,412,648
IMG_20180721_091015.jpg,720,960,Graffiti,347,146,493,265
IMG_20180811_083828.jpg,720,960,Graffiti,1,215,318,461
IMG_20180811_083828.jpg,720,960,Graffiti,109,20,586,316
IMG_20180717_105155.jpg,720,960,Graffiti,212,79,339,154
IMG_20180717_105155.jpg,720,960,Graffiti,164,115,201,161
IMG_20180717_105155.jpg,720,960,Graffiti,166,243,197,309
IMG_20100101_023024.jpg,720,960,Graffiti,242,304,321,422
IMG_1295.jpg,720,960,Graffiti,379,186,425,219
IMG_1295.jpg,720,960,Graffiti,350,79,371,99
IMG_1295.jpg,720,960,Graffiti,433,334,517,404
IMG_1295.jpg,720,960,Graffiti,528,348,552,402
IMG_0056.JPG,720,960,Graffiti,386,298,409,321
IMG_0056.JPG,720,960,Graffiti,388,259,412,283
IMG_0056.JPG,720,960,Graffiti,341,400,374,438
IMG_0056.JPG,720,960,Graffiti,346,408,371,449
IMG_20180724_121553.jpg,720,960,Graffiti,17,15,479,411
IMG_20180810_090316.jpg,720,960,Graffiti,48,233,181,398
IMG_20180810_090316.jpg,720,960,Graffiti,402,211,648,496
IMG_20180724_121233.jpg,720,960,Graffiti,241,60,479,229
IMG_20180724_121351.jpg,720,960,Graffiti,227,220,488,380
IMG_20180724_124508.jpg,720,960,Graffiti,71,109,706,598
IMG_20180723_122444.jpg,720,960,Graffiti,318,208,589,296
IMG_20180725_121324.jpg,720,960,Graffiti,239,210,553,313
IMG_20180725_121324.jpg,720,960,Graffiti,242,316,499,468
IMG_20180717_095345.jpg,720,960,Graffiti,449,134,543,298
IMG_20180717_095345.jpg,720,960,Graffiti,663,346,694,420
IMG_20180717_095345.jpg,720,960,Graffiti,691,146,719,188
IMG_20180720_141446.jpg,720,960,Graffiti,43,103,91,303
IMG_20180720_141446.jpg,720,960,Graffiti,277,239,349,344
IMG_20180720_141446.jpg,720,960,Graffiti,573,210,613,312
IMG_20180719_144116.jpg,720,960,Graffiti,34,694,592,944
IMG_20180714_102952.jpg,720,960,Graffiti,91,85,273,228
IMG_20180714_102952.jpg,720,960,Graffiti,297,209,491,324
IMG_20180714_102952.jpg,720,960,Graffiti,88,174,463,449
IMG_20180714_102952.jpg,720,960,Graffiti,3,475,298,716
IMG_20180714_102952.jpg,720,960,Graffiti,26,291,321,536
IMG_20180714_102952.jpg,720,960,Graffiti,182,419,401,668
IMG_20180714_102952.jpg,720,960,Graffiti,496,348,632,475
IMG_20180714_102952.jpg,720,960,Graffiti,448,478,574,600
IMG_20180714_102952.jpg,720,960,Graffiti,399,633,526,779
IMG_20180714_102952.jpg,720,960,Graffiti,566,680,720,824
IMG_20180714_102952.jpg,720,960,Graffiti,573,589,719,718
IMG_20180714_102952.jpg,720,960,Graffiti,649,498,719,558
IMG_20180714_102952.jpg,720,960,Graffiti,641,554,719,627
IMG_20180714_102952.jpg,720,960,Graffiti,684,399,719,503
IMG_20100101_033551.jpg,720,960,Graffiti,423,318,717,790
IMG_20180720_143255.jpg,720,960,Graffiti,143,104,422,309
IMG_20180724_123708.jpg,720,960,Graffiti,126,299,532,480
IMG_1285.jpg,720,960,Graffiti,336,174,421,214
IMG_1285.jpg,720,960,Graffiti,365,252,511,310
IMG_20180717_122348.jpg,720,960,Graffiti,119,274,214,314
IMG_20100101_031423.jpg,720,960,Graffiti,438,33,631,210
IMG_20100101_031423.jpg,720,960,Graffiti,114,288,441,381
IMG_20100101_031423.jpg,720,960,Graffiti,19,408,404,479
IMG_20180723_150147.jpg,720,960,Graffiti,62,323,236,430
IMG_20180723_122536.jpg,720,960,Graffiti,268,254,486,355
IMG_20100101_032006.jpg,720,960,Graffiti,74,653,283,893
IMG_20100101_032006.jpg,720,960,Graffiti,119,831,273,959
IMG_20180719_124213.jpg,720,960,Graffiti,181,235,318,403
IMG_20180714_103352.jpg,720,960,Graffiti,428,82,642,189
IMG_20180714_103352.jpg,720,960,Graffiti,59,154,548,293
IMG_20180714_103352.jpg,720,960,Graffiti,19,256,208,476
IMG_20180714_103352.jpg,720,960,Graffiti,531,200,637,272
IMG_20180714_103352.jpg,720,960,Graffiti,467,279,650,387
IMG_20180714_103352.jpg,720,960,Graffiti,459,390,616,473
IMG_20180714_103352.jpg,720,960,Graffiti,684,452,720,487
IMG_20180726_122332.jpg,720,960,Graffiti,66,451,636,679
IMG_20180724_121657.jpg,720,960,Graffiti,74,43,511,676
IMG_20180723_145451.jpg,720,960,Graffiti,11,233,237,455
IMG_20180723_145451.jpg,720,960,Graffiti,273,238,614,506
IMG_20180726_122732.jpg,720,960,Graffiti,54,775,504,955
IMG_20180724_123619.jpg,720,960,Graffiti,163,350,454,550
IMG_1289.jpg,720,960,Graffiti,130,350,255,426
IMG_1289.jpg,720,960,Graffiti,322,288,384,309
IMG_1289.jpg,720,960,Graffiti,311,95,331,122
IMG_1289.jpg,720,960,Graffiti,332,94,370,122
IMG_20180719_124919.jpg,720,960,Graffiti,352,3,549,229
IMG_20180724_122546.jpg,720,960,Graffiti,191,174,317,297
IMG_20180720_124107.jpg,720,960,Graffiti,418,171,672,343
IMG_20180720_124107.jpg,720,960,Graffiti,399,624,423,703
IMG_20180720_124107.jpg,720,960,Graffiti,494,520,593,588
IMG_20180725_114849.jpg,720,960,Graffiti,276,159,408,204
IMG_20180724_120903.jpg,720,960,Graffiti,213,299,466,413
IMG_20180714_095902.jpg,720,960,Graffiti,102,234,176,567
IMG_20180714_095902.jpg,720,960,Graffiti,428,623,496,713
IMG_20180714_095902.jpg,720,960,Graffiti,396,863,652,960
IMG_20180714_095902.jpg,720,960,Graffiti,436,175,507,261
IMG_20180714_095902.jpg,720,960,Graffiti,436,278,501,605
IMG_20180714_095902.jpg,720,960,Graffiti,3,435,19,486
IMG_20180714_095902.jpg,720,960,Graffiti,0,378,19,433
IMG_20180714_095902.jpg,720,960,Graffiti,177,256,207,306
IMG_20180714_095902.jpg,720,960,Graffiti,179,335,213,366
IMG_20180714_095902.jpg,720,960,Graffiti,179,369,214,412
IMG_20180726_123154.jpg,720,960,Graffiti,118,839,518,905
IMG_20100101_032941.jpg,720,960,Graffiti,72,534,424,784
IMG_20180726_122619.jpg,720,960,Graffiti,148,26,402,123
IMG_20180723_144921.jpg,720,960,Graffiti,84,239,619,447
IMG_20180714_103621.jpg,720,960,Graffiti,164,281,342,358
IMG_20180714_103621.jpg,720,960,Graffiti,426,330,491,361
IMG_20180714_103621.jpg,720,960,Graffiti,422,355,488,386
IMG_20180714_103621.jpg,720,960,Graffiti,414,385,477,435
IMG_20180714_103621.jpg,720,960,Graffiti,408,424,472,529
IMG_20180723_122347.jpg,720,960,Graffiti,317,35,603,104
IMG_0037.JPG,720,960,Graffiti,367,264,465,338
IMG_20180725_120349.jpg,720,960,Graffiti,267,151,348,194
IMG_20180725_120349.jpg,720,960,Graffiti,252,205,386,475
IMG_20180717_104430.jpg,720,960,Graffiti,264,33,419,369
IMG_20180723_145334.jpg,720,960,Graffiti,152,3,478,249
IMG_20180810_092223.jpg,720,960,Graffiti,342,158,704,466
IMG_20180725_121952.jpg,720,960,Graffiti,278,188,526,513
IMG_20100101_030701.jpg,720,960,Graffiti,61,94,159,538
IMG_20100101_030701.jpg,720,960,Graffiti,2,468,53,661
IMG_20100101_030701.jpg,720,960,Graffiti,2,690,43,853
IMG_20180720_142048.jpg,720,960,Graffiti,62,658,232,824
IMG_20180720_142048.jpg,720,960,Graffiti,378,455,676,600
IMG_20180720_142048.jpg,720,960,Graffiti,98,445,322,580
IMG_20180720_142048.jpg,720,960,Graffiti,117,300,713,494
IMG_0212.JPG,720,960,Graffiti,275,381,397,500
IMG_0212.JPG,720,960,Graffiti,276,156,330,184
IMG_20180721_090047.jpg,720,960,Graffiti,154,448,196,561
IMG_20180720_141911.jpg,720,960,Graffiti,334,138,508,426
IMG_20180720_141911.jpg,720,960,Graffiti,354,479,403,648
IMG_20180724_122638.jpg,720,960,Graffiti,53,143,556,593
IMG_20180719_124405.jpg,720,960,Graffiti,501,20,636,324
IMG_20180724_122831.jpg,720,960,Graffiti,542,700,613,766
IMG_20180724_122831.jpg,720,960,Graffiti,23,614,317,777
IMG_20180811_084341.jpg,720,960,Graffiti,391,140,581,433
IMG_20180811_084341.jpg,720,960,Graffiti,117,451,539,733
IMG_20180717_121325.jpg,720,960,Graffiti,302,99,378,159
IMG_20180717_121325.jpg,720,960,Graffiti,183,383,258,484
IMG_20180717_121325.jpg,720,960,Graffiti,276,303,379,503
IMG_20180717_121325.jpg,720,960,Graffiti,279,180,372,511
IMG_20180723_124251.jpg,720,960,Graffiti,38,165,471,384
IMG_20180811_084101.jpg,720,960,Graffiti,74,286,166,358
IMG_20180723_145631.jpg,720,960,Graffiti,201,144,544,262
IMG_20180723_122952.jpg,720,960,Graffiti,33,165,318,381
IMG_0129.JPG,720,960,Graffiti,234,80,317,467
IMG_0129.JPG,720,960,Graffiti,321,490,346,506
IMG_0129.JPG,720,960,Graffiti,259,331,305,437
IMG_20180723_151534.jpg,720,960,Graffiti,214,268,264,366
IMG_0226.JPG,720,960,Graffiti,62,155,307,402
IMG_0226.JPG,720,960,Graffiti,411,190,549,394
IMG_0226.JPG,720,960,Graffiti,304,115,483,397
IMG_20100101_032347.jpg,720,960,Graffiti,176,169,247,408
IMG_20180717_095822.jpg,720,960,Graffiti,332,173,449,554
IMG_20180717_095822.jpg,720,960,Graffiti,641,24,719,132
IMG_20180717_095822.jpg,720,960,Graffiti,493,391,547,473
IMG_20180720_142216.jpg,720,960,Graffiti,396,224,566,300
IMG_20180714_102617.jpg,720,960,Graffiti,0,311,74,468
IMG_20180714_102617.jpg,720,960,Graffiti,49,74,101,183
IMG_20180714_102617.jpg,720,960,Graffiti,64,205,117,376
IMG_20180714_102617.jpg,720,960,Graffiti,143,329,279,512
IMG_20180714_102617.jpg,720,960,Graffiti,277,209,396,389
IMG_20180714_102617.jpg,720,960,Graffiti,622,121,662,148
IMG_20180714_102617.jpg,720,960,Graffiti,673,128,712,155
IMG_20180714_102617.jpg,720,960,Graffiti,409,86,446,100
IMG_20180810_092143.jpg,720,960,Graffiti,126,119,422,322
IMG_20180811_083703.jpg,720,960,Graffiti,114,244,372,610
IMG_20180724_122509.jpg,720,960,Graffiti,107,73,556,360
IMG_20180719_125040.jpg,720,960,Graffiti,202,10,534,166
IMG_20180719_125040.jpg,720,960,Graffiti,632,4,704,144
IMG_20180720_142853.jpg,720,960,Graffiti,222,221,387,258
IMG_20180724_124918.jpg,720,960,Graffiti,223,566,441,871
IMG_20180721_090352.jpg,720,960,Graffiti,61,653,353,843
IMG_20180720_123624.jpg,720,960,Graffiti,101,358,169,393
IMG_20180725_115227.jpg,720,960,Graffiti,241,35,308,119
IMG_20180721_091322.jpg,720,960,Graffiti,313,135,476,420
IMG_20180721_091322.jpg,720,960,Graffiti,189,444,233,609
IMG_20180719_143326.jpg,720,960,Graffiti,83,58,257,160
IMG_20180719_143326.jpg,720,960,Graffiti,76,165,271,408
IMG_20180720_124214.jpg,720,960,Graffiti,313,179,546,589
IMG_20100101_021715.jpg,720,960,Graffiti,228,41,288,131
IMG_20180811_084236.jpg,720,960,Graffiti,334,774,482,920
IMG_20180724_124332.jpg,720,960,Graffiti,33,318,98,369
IMG_20180810_092325.jpg,720,960,Graffiti,368,270,697,414
IMG_20180720_142131.jpg,720,960,Graffiti,127,236,209,341
IMG_20180721_091524.jpg,720,960,Graffiti,57,644,194,790
IMG_20180721_091524.jpg,720,960,Graffiti,18,805,182,933
IMG_20180725_122754.jpg,720,960,Graffiti,183,403,387,679
IMG_20180719_124040.jpg,720,960,Graffiti,63,70,554,125
IMG_20180724_150626.jpg,720,960,Graffiti,169,423,244,578
IMG_20180724_150626.jpg,720,960,Graffiti,42,336,138,721
IMG_20180723_122707.jpg,720,960,Graffiti,404,174,487,220
IMG_20180717_121839.jpg,720,960,Graffiti,477,133,618,258
IMG_20180717_121839.jpg,720,960,Graffiti,478,260,622,381
IMG_20180724_124135.jpg,720,960,Graffiti,342,263,476,518
IMG_20180724_124135.jpg,720,960,Graffiti,342,513,478,683
IMG_20180719_142138.jpg,720,960,Graffiti,286,36,377,194
IMG_20180724_124548.jpg,720,960,Graffiti,0,339,318,884
IMG_20180720_141121.jpg,720,960,Graffiti,23,10,406,376
IMG_20180720_141121.jpg,720,960,Graffiti,53,399,544,620
IMG_20180720_141121.jpg,720,960,Graffiti,454,220,613,359
IMG_20180714_104448.jpg,720,960,Graffiti,8,588,76,634
IMG_20180714_104448.jpg,720,960,Graffiti,37,489,71,529
IMG_20180714_104448.jpg,720,960,Graffiti,1,529,72,580
IMG_20180714_104448.jpg,720,960,Graffiti,533,404,719,467
IMG_20180714_104448.jpg,720,960,Graffiti,552,468,651,544
IMG_20180723_123522.jpg,720,960,Graffiti,147,134,531,353
IMG_20180724_145832.jpg,720,960,Graffiti,339,825,499,894
IMG_20180724_145832.jpg,720,960,Graffiti,328,554,493,824
IMG_20180713_110053.jpg,720,960,Graffiti,32,198,547,704
IMG_20180724_122241.jpg,720,960,Graffiti,141,228,576,368
IMG_20180724_122241.jpg,720,960,Graffiti,474,749,659,897
IMG_0061.JPG,720,960,Graffiti,363,44,398,73
IMG_0061.JPG,720,960,Graffiti,160,302,258,383
IMG_0061.JPG,720,960,Graffiti,275,312,440,360
IMG_0061.JPG,720,960,Graffiti,263,153,282,198
IMG_0061.JPG,720,960,Graffiti,171,129,429,295
IMG_20100101_022226.jpg,720,960,Graffiti,194,55,317,124
IMG_20100101_022226.jpg,720,960,Graffiti,204,145,281,184
IMG_20100101_022226.jpg,720,960,Graffiti,192,174,282,563
IMG_20100101_022226.jpg,720,960,Graffiti,296,280,332,381
IMG_20100101_022226.jpg,720,960,Graffiti,158,124,181,344
IMG_20180719_143143.jpg,720,960,Graffiti,273,449,687,812
IMG_20180719_143143.jpg,720,960,Graffiti,698,488,719,576
IMG_20180717_120936.jpg,720,960,Graffiti,1,460,97,561
IMG_20180717_120936.jpg,720,960,Graffiti,130,5,308,144
IMG_20180717_120936.jpg,720,960,Graffiti,171,121,430,249
IMG_20180717_120936.jpg,720,960,Graffiti,224,251,436,391
IMG_20180717_120936.jpg,720,960,Graffiti,271,399,442,515
IMG_20180717_120936.jpg,720,960,Graffiti,421,110,469,539
IMG_20180717_120936.jpg,720,960,Graffiti,469,248,506,406
IMG_20180717_120936.jpg,720,960,Graffiti,0,636,106,781
IMG_20180717_120936.jpg,720,960,Graffiti,0,0,70,81
IMG_20180714_103229.jpg,720,960,Graffiti,286,546,421,579
IMG_20180714_103229.jpg,720,960,Graffiti,306,458,386,541
IMG_20180714_103229.jpg,720,960,Graffiti,226,251,273,343
IMG_20180714_103229.jpg,720,960,Graffiti,222,331,268,386
IMG_20180714_103229.jpg,720,960,Graffiti,284,251,338,281
IMG_20180714_103229.jpg,720,960,Graffiti,277,265,476,453
IMG_20180714_103229.jpg,720,960,Graffiti,408,238,474,264
IMG_20180714_103229.jpg,720,960,Graffiti,484,245,507,431
IMG_20180714_103229.jpg,720,960,Graffiti,607,206,643,243
IMG_20180720_124457.jpg,720,960,Graffiti,279,488,376,585
IMG_20180720_124457.jpg,720,960,Graffiti,356,578,398,631
IMG_20180719_124517.jpg,720,960,Graffiti,439,153,612,263
IMG_20180719_124517.jpg,720,960,Graffiti,608,118,687,188
IMG_20180723_122905.jpg,720,960,Graffiti,407,44,492,294
IMG_20180717_120735.jpg,720,960,Graffiti,329,4,396,190
IMG_20180810_092842.jpg,720,960,Graffiti,171,215,548,418
IMG_20180717_123003.jpg,720,960,Graffiti,580,315,701,509
IMG_20180723_124501.jpg,720,960,Graffiti,501,203,622,405
IMG_20180720_142056.jpg,720,960,Graffiti,294,353,377,420
IMG_20180723_123906.jpg,720,960,Graffiti,54,246,294,363
IMG_0206.JPG,720,960,Graffiti,173,251,296,370
IMG_0206.JPG,720,960,Graffiti,326,402,361,464
IMG_0206.JPG,720,960,Graffiti,287,356,333,437
IMG_0206.JPG,720,960,Graffiti,294,315,317,355
IMG_0206.JPG,720,960,Graffiti,300,264,371,311
IMG_0206.JPG,720,960,Graffiti,292,229,336,254
IMG_20180723_122049.jpg,720,960,Graffiti,429,214,618,314
IMG_20180714_103632.jpg,720,960,Graffiti,191,550,312,606
IMG_20180714_103632.jpg,720,960,Graffiti,293,376,501,551
IMG_20180714_103632.jpg,720,960,Graffiti,97,321,206,359
IMG_20180714_103632.jpg,720,960,Graffiti,188,415,237,475
IMG_20180714_103632.jpg,720,960,Graffiti,64,446,168,521
IMG_20180725_115234.jpg,720,960,Graffiti,49,235,348,433
IMG_20180810_091808.jpg,720,960,Graffiti,7,85,627,294
IMG_0077.JPG,720,960,Graffiti,395,69,467,83
IMG_0077.JPG,720,960,Graffiti,355,268,378,289
IMG_0077.JPG,720,960,Graffiti,402,267,422,282
IMG_0077.JPG,720,960,Graffiti,369,238,403,250
IMG_20180725_114909.jpg,720,960,Graffiti,271,109,538,242
IMG_20180725_114909.jpg,720,960,Graffiti,299,246,513,363
IMG_20180725_114909.jpg,720,960,Graffiti,307,375,509,558
IMG_20180724_150952.jpg,720,960,Graffiti,264,211,513,294
IMG_20180724_150952.jpg,720,960,Graffiti,288,445,508,578
IMG_20180721_090331.jpg,720,960,Graffiti,449,133,656,335
IMG_20180724_150041.jpg,720,960,Graffiti,189,3,551,255
IMG_20180720_143002.jpg,720,960,Graffiti,248,120,344,159
IMG_20180720_143002.jpg,720,960,Graffiti,246,73,412,323
IMG_1296.jpg,720,960,Graffiti,388,218,419,229
IMG_1296.jpg,720,960,Graffiti,390,233,433,243
IMG_1296.jpg,720,960,Graffiti,459,188,493,225
IMG_1296.jpg,720,960,Graffiti,389,127,436,137
IMG_1296.jpg,720,960,Graffiti,391,113,429,125
IMG_20180726_123203.jpg,720,960,Graffiti,304,813,479,911
IMG_20180720_124326.jpg,720,960,Graffiti,388,24,574,372
IMG_20180720_124326.jpg,720,960,Graffiti,409,400,587,618
IMG_20180720_143136.jpg,720,960,Graffiti,312,3,371,88
IMG_20100101_032543.jpg,720,960,Graffiti,122,198,569,251
IMG_20180811_083713.jpg,720,960,Graffiti,127,235,659,543
IMG_20180717_095534.jpg,720,960,Graffiti,338,279,391,348
IMG_20180725_122106.jpg,720,960,Graffiti,199,605,488,786
IMG_20180726_122638.jpg,720,960,Graffiti,228,81,452,170
IMG_20180719_141933.jpg,720,960,Graffiti,272,450,574,956
IMG_20180719_141933.jpg,720,960,Graffiti,631,571,719,770
IMG_20180726_122342.jpg,720,960,Graffiti,264,283,479,429
IMG_20180720_142900.jpg,720,960,Graffiti,271,330,391,414
IMG_20180720_142900.jpg,720,960,Graffiti,366,465,419,540
IMG_20180720_142900.jpg,720,960,Graffiti,78,99,312,389
IMG_20180720_142900.jpg,720,960,Graffiti,77,483,317,756
IMG_20180724_122419.jpg,720,960,Graffiti,249,133,451,316
IMG_20180724_120959.jpg,720,960,Graffiti,303,254,397,350
IMG_20180724_121853.jpg,720,960,Graffiti,209,824,456,944
IMG_20180811_084419.jpg,720,960,Graffiti,323,226,472,296
IMG_20100101_031618.jpg,720,960,Graffiti,229,33,323,360
IMG_20180721_091154.jpg,720,960,Graffiti,333,435,414,498
IMG_20180721_091154.jpg,720,960,Graffiti,190,443,270,511
IMG_20180720_143319.jpg,720,960,Graffiti,231,83,291,160
IMG_20180720_143319.jpg,720,960,Graffiti,228,183,306,290
IMG_20180720_143319.jpg,720,960,Graffiti,191,63,219,133
IMG_20180720_143319.jpg,720,960,Graffiti,197,226,229,291
IMG_20180720_143319.jpg,720,960,Graffiti,181,0,207,38
IMG_20180725_121400.jpg,720,960,Graffiti,176,219,471,409
IMG_20180724_124150.jpg,720,960,Graffiti,128,74,216,248
IMG_20180724_124150.jpg,720,960,Graffiti,139,263,201,411
IMG_20180724_124150.jpg,720,960,Graffiti,59,488,182,575
IMG_20180724_123542.jpg,720,960,Graffiti,118,33,281,415
IMG_20180717_142541.jpg,720,960,Graffiti,189,135,292,256
IMG_20180724_122513.jpg,720,960,Graffiti,284,138,496,301
IMG_20180725_120256.jpg,720,960,Graffiti,462,413,604,443
IMG_20180725_120256.jpg,720,960,Graffiti,71,254,421,536
IMG_20180719_123643.jpg,720,960,Graffiti,179,98,331,479
IMG_20180714_103417.jpg,720,960,Graffiti,591,459,720,585
IMG_20180714_103417.jpg,720,960,Graffiti,238,379,488,542
IMG_20180721_090527.jpg,720,960,Graffiti,277,68,563,251
IMG_20180724_123638.jpg,720,960,Graffiti,158,616,511,898
IMG_0130.JPG,720,960,Graffiti,175,191,314,305
IMG_0130.JPG,720,960,Graffiti,259,176,311,221
IMG_0130.JPG,720,960,Graffiti,294,28,321,45
IMG_20180724_122840.jpg,720,960,Graffiti,78,398,159,466
IMG_20180724_122840.jpg,720,960,Graffiti,452,354,674,472
IMG_20180810_090804.jpg,720,960,Graffiti,173,489,362,647
IMG_20180810_090804.jpg,720,960,Graffiti,361,591,608,838
IMG_20180724_122123.jpg,720,960,Graffiti,332,430,682,698
IMG_20180724_122123.jpg,720,960,Graffiti,279,739,533,930
IMG_20180717_121240.jpg,720,960,Graffiti,326,230,500,423
IMG_20180724_123723.jpg,720,960,Graffiti,287,565,441,618
IMG_20180724_124521.jpg,720,960,Graffiti,109,469,553,838
IMG_20180724_124521.jpg,720,960,Graffiti,74,25,677,470
IMG_20180724_124521.jpg,720,960,Graffiti,74,0,166,24
IMG_20180717_104504.jpg,720,960,Graffiti,296,299,409,405
IMG_20100101_033353.jpg,720,960,Graffiti,126,578,458,756
IMG_20180714_102636.jpg,720,960,Graffiti,171,840,383,895
IMG_20180714_102636.jpg,720,960,Graffiti,311,651,399,814
IMG_20180721_091749.jpg,720,960,Graffiti,157,173,502,540
IMG_20180723_123726.jpg,720,960,Graffiti,421,470,532,651
IMG_0227.JPG,720,960,Graffiti,289,39,483,130
IMG_0227.JPG,720,960,Graffiti,298,413,376,448
IMG_0227.JPG,720,960,Graffiti,372,419,427,441
IMG_0227.JPG,720,960,Graffiti,425,421,501,458
IMG_0227.JPG,720,960,Graffiti,479,299,553,354
IMG_20180810_090336.jpg,720,960,Graffiti,503,441,697,591
IMG_20180719_142911.jpg,720,960,Graffiti,90,121,463,416
IMG_20180719_142911.jpg,720,960,Graffiti,475,234,540,301
IMG_20180719_142911.jpg,720,960,Graffiti,426,445,626,580
IMG_20180719_142911.jpg,720,960,Graffiti,645,120,708,201
IMG_20180719_142911.jpg,720,960,Graffiti,641,190,691,269
IMG_20180719_142911.jpg,720,960,Graffiti,641,401,687,486
IMG_20180719_142911.jpg,720,960,Graffiti,675,333,709,374
IMG_20180719_142911.jpg,720,960,Graffiti,675,294,705,328
IMG_20180719_142911.jpg,720,960,Graffiti,635,316,666,386
IMG_20180719_142911.jpg,720,960,Graffiti,204,765,290,831
IMG_20180719_142911.jpg,720,960,Graffiti,440,678,504,780
IMG_20180719_142911.jpg,720,960,Graffiti,299,730,434,874
IMG_20180720_123651.jpg,720,960,Graffiti,623,31,691,96
IMG_20100101_031438.jpg,720,960,Graffiti,22,516,388,960
IMG_20180723_152231.jpg,720,960,Graffiti,15,83,438,320
IMG_20180720_123433.jpg,720,960,Graffiti,181,186,526,288
IMG_20180720_123433.jpg,720,960,Graffiti,156,295,214,634
IMG_20180720_123433.jpg,720,960,Graffiti,633,329,649,435
IMG_20180720_123433.jpg,720,960,Graffiti,14,431,114,624
IMG_20180723_145515.jpg,720,960,Graffiti,54,69,319,205
IMG_20180723_145515.jpg,720,960,Graffiti,348,63,592,191
IMG_20180724_124557.jpg,720,960,Graffiti,193,39,533,250
IMG_20180714_102330.jpg,720,960,Graffiti,261,215,459,361
IMG_20180714_102330.jpg,720,960,Graffiti,272,186,386,214
IMG_20180714_102330.jpg,720,960,Graffiti,527,0,618,88
IMG_20180719_124008.jpg,720,960,Graffiti,214,118,306,284
IMG_20180724_124946.jpg,720,960,Graffiti,253,108,438,256
IMG_20180723_123638.jpg,720,960,Graffiti,247,778,399,865
IMG_20180723_124259.jpg,720,960,Graffiti,72,29,719,244
IMG_20180811_084135.jpg,720,960,Graffiti,444,306,582,381
IMG_20180811_084135.jpg,720,960,Graffiti,298,313,411,385
IMG_20180725_113901.jpg,720,960,Graffiti,222,154,459,270
IMG_20180726_122552.jpg,720,960,Graffiti,229,224,448,315
IMG_20180811_083459.jpg,720,960,Graffiti,464,238,606,309
IMG_20180811_083459.jpg,720,960,Graffiti,469,379,616,440
IMG_20180725_114316.jpg,720,960,Graffiti,141,241,618,406
IMG_20180721_090938.jpg,720,960,Graffiti,407,494,599,672
IMG_20180721_090938.jpg,720,960,Graffiti,371,204,664,415
IMG_20180721_090938.jpg,720,960,Graffiti,127,395,259,538
IMG_20180811_083939.jpg,720,960,Graffiti,257,169,579,597
IMG_20180811_084250.jpg,720,960,Graffiti,417,95,663,325
IMG_20180723_144816.jpg,720,960,Graffiti,196,418,343,681
IMG_20180723_144816.jpg,720,960,Graffiti,348,138,443,278
IMG_20180719_143022.jpg,720,960,Graffiti,288,120,613,533
IMG_20180719_123710.jpg,720,960,Graffiti,39,46,351,310
